Nave,Eta,Doc.Entrega,Pos.Entrega,VOLUM_ENTREGA,UMV,Material,FPE,FPAN,Status Movimiento de Mcía,Descripcion Material
MSC ANS,2013-01-04,802917126,1,6.506,M3,765258,2012-12-23,2013-01-02,C,"MOL S4S E2E PP M&M 4880x114,3x12/HC486"
MSC ANS,2013-01-04,802917126,2,11.8,M3,738112,2012-12-23,2013-01-02,C,MOL S4S E2E PP M&M 4880x38x17
MSC ANS,2013-01-04,802917126,3,3.28,M3,892389,2012-12-23,2013-01-02,C,MOL S4S E2E PP M&M 2440x38x17/HC520
MSC ANS,2013-01-04,802917126,4,8.856,M3,794623,2012-12-23,2013-01-02,C,MOL CASING 472A PP M&M 4270x64x15/HC360
MSC ANS,2013-01-04,802917126,4,8.856,M3,794623,2012-12-23,2013-01-02,C,MOL CASING 472A PP M&M 4270x64x15/HC360
MSC ANS,2013-01-04,802917126,5,4.428,M3,794626,2012-12-23,2013-01-02,C,"MOL CASING 473 PP M&M 2135x57,15x14"
MSC LISA,2012-12-29,802917135,1,10.245,M3,504747,2012-12-23,2012-12-30,C,MOL CROWN 47 PP M&M 4880x108x15
MSC LISA,2012-12-29,802917135,2,11.025,M3,504778,2012-12-23,2012-12-30,C,MOL CROWN 51 PP M&M 4880x83x14
MSC LISA,2012-12-29,802917135,3,4.626,M3,743179,2012-12-23,2012-12-30,C,MOL CASING M0324TA PP M&M 4880x57x14
MSC LISA,2012-12-29,802917135,4,5.976,M3,747247,2012-12-23,2012-12-30,C,MOL BASE 412 PP M&M 4880x108x15/HC/U
MSC LISA,2012-12-29,802917135,5,10.119,M3,794625,2012-12-23,2012-12-30,C,"MOL CASING 473 PP M&M 4880x57,15x14"
MSC LISA,2012-12-29,802917135,6,2.952,M3,794626,2012-12-23,2012-12-30,C,"MOL CASING 473 PP M&M 2135x57,15x14"
MSC ROMANOS,2013-01-14,802917152,1,8.265,M3,719512,2012-12-23,2013-01-07,A,MOL BASE 492 PP MM 4270x64x12-U
MSC ROMANOS,2013-01-14,802917152,2,10.014,M3,747411,2012-12-23,2013-01-07,A,MOL CASING 5000 PP SD 4880x95x30/HC
MSC ROMANOS,2013-01-14,802917152,3,11.448,M3,504444,2012-12-23,2013-01-07,A,MOL CASING 5020 PP M&M 4880x133x30
MSC ROMANOS,2013-01-14,802917152,4,11.04,M3,731242,2012-12-23,2013-01-07,A,MOL CROWN_512 PP MM 4880x133x15-UP
MSC ROMANOS,2013-01-14,802917152,5,4.428,M3,794626,2012-12-23,2013-01-07,A,"MOL CASING 473 PP M&M 2135x57,15x14"
MSC ROMANOS,2013-01-14,802917156,1,1.564,M3,746407,2012-12-23,2013-01-13,A,"MOL CASING M1208EA PP M&M 2135x64x15,9"
MSC ROMANOS,2013-01-14,802917156,2,6,M3,504306,2012-12-23,2013-01-13,A,"MOL CASING 356 TIZ PP M&M 5185x57,4x14"
MSC ROMANOS,2013-01-14,802917156,3,17.493,M3,504292,2012-12-23,2013-01-13,A,"MOL CASING 356 PP M&M 2159x57,4x14"
MSC ROMANOS,2013-01-14,802917156,4,17.712,M3,794626,2012-12-23,2013-01-13,A,"MOL CASING 473 PP M&M 2135x57,15x14"
MSC BREMEN,2012-12-14,802917657,1,43.368,M3,727803,2012-12-20,2012-12-12,C,"MOL CROWN M0041U PP M&M 4880x171,45x30-U"
MSC ELENI,2012-12-25,802917658,1,9.843,M3,795026,2012-12-20,2012-12-20,C,MOL CROWN 915 PP M&M 4880x138x29/HC168
MSC ELENI,2012-12-25,802917658,2,26.892,M3,719510,2012-12-20,2012-12-20,C,MOL BASE 412 PP MM 4880x108x15-U
MSC ELENI,2012-12-25,802917659,1,7.01,M3,719531,2012-12-20,2012-12-20,C,MOL CASING 410 PP MM 4270x57x18-U
MSC ELENI,2012-12-25,802917659,2,17.706,M3,731239,2012-12-20,2012-12-20,C,MOL S4S_E2E PP MM 4270x64x15-U
MSC ELENI,2012-12-25,802917659,3,6.312,M3,719517,2012-12-20,2012-12-20,C,MOL BASE 8234 PP MM 4880x140x15-U
MSC ELENI,2012-12-25,802917659,4,7.228,M3,727803,2012-12-20,2012-12-20,C,"MOL CROWN M0041U PP M&M 4880x171,45x30-U"
MSC ANS,2013-01-04,802917660,1,9.638,M3,730277,2012-12-14,2013-01-05,C,"MOL CASING M0311M PP M&M 4880x101,6x30-S"
MSC ANS,2013-01-04,802917660,2,8.889,M3,731237,2012-12-14,2013-01-05,C,MOL BASE_163E PP MM 4880x184x15-U
MSC ANS,2013-01-04,802917660,3,7.184,M3,719550,2012-12-14,2013-01-05,C,MOL CROWN 32242 CR PP MM 4880x184x20-UP
MSC ANS,2013-01-04,802917660,4,6.702,M3,719530,2012-12-14,2013-01-05,C,MOL CASING 356 PP MM 4270x57x15-U
MSC ANS,2013-01-04,802917660,5,9.453,M3,719533,2012-12-14,2013-01-05,C,MOL CASING 411 PP MM 4570x76x18-U
MSC ANS,2013-01-04,802918020,1,4.428,M3,794626,2012-12-24,2013-01-05,C,"MOL CASING 473 PP M&M 2135x57,15x14"
MSC ANS,2013-01-04,802918020,2,37.12,M3,982084,2012-12-24,2013-01-05,C,"MOL BASE 623 PP M&M 4880x82,55x12"
MSC ANS,2013-01-04,802918020,2,37.12,M3,982084,2012-12-24,2013-01-05,C,"MOL BASE 623 PP M&M 4880x82,55x12"
MSC KYOTO,2012-12-27,802918500,1,37.344,M3,503897,2012-12-29,2012-12-22,C,MOL BASE 623 PP 4880x82x12
HANSA ATLANTIC,2013-01-24,802918717,1,12.19,M3,932978,2012-12-18,2013-01-24,A,"MOL BASE L623 PP 3660x82,6x12/672"
HANSA ATLANTIC,2013-01-24,802918717,2,5.704,M3,933019,2012-12-18,2013-01-24,A,"MOL BASE L163E PP 2440x132,5x14/315"
HANSA ATLANTIC,2013-01-24,802918717,3,8.556,M3,933017,2012-12-18,2013-01-24,A,"MOL BASE L163E PP 3660x132,5x14/315"
HANSA ATLANTIC,2013-01-24,802918717,4,1.581,M3,933014,2012-12-18,2013-01-24,A,"MOL BASE 956 PP 2440x107,16x12/504"
HANSA ATLANTIC,2013-01-24,802918717,5,11.172,M3,933013,2012-12-18,2013-01-24,A,"MOL BASE L623 PP 2440x82,6x12/660"
MSC ELA,2012-12-21,802918762,1,7.71,M3,504831,2012-12-18,2012-12-18,C,"MOL CROWN 9712H PP M&M 4880x171x17,5"
MSC ELA,2012-12-21,802918762,2,13.904,M3,504350,2012-12-18,2012-12-18,C,MOL CASING 376 PP M&M 4270x57x15
MSC ELA,2012-12-21,802918762,3,13.156,M3,504748,2012-12-18,2012-12-18,C,MOL CROWN 47 PP M&M 4880x117x15
MSC ELA,2012-12-21,802918762,4,9.296,M3,504026,2012-12-18,2012-12-18,C,MOL BASE CAP163 PP M&M 4880x35x18
MSC AUSTRIA,2013-01-17,802919065,1,12.492,M3,504215,2013-01-02,2013-01-13,A,MOL CASING 241 PP DY 4880x79x25
MSC AUSTRIA,2013-01-17,802919065,2,6.02,M3,505008,2013-01-02,2013-01-13,A,MOL S4S PP 4880x89x18
MSC AUSTRIA,2013-01-17,802919065,3,8.706,M3,505007,2013-01-02,2013-01-13,A,MOL S4S PP 4880x305x25
MSC AUSTRIA,2013-01-17,802919065,4,6.43,M3,740046,2013-01-02,2013-01-13,A,MOL S4S DE DY 4880x305x20
MSC AUSTRIA,2013-01-17,802919065,5,6.43,M3,740047,2013-01-02,2013-01-13,A,MOL S4S DE DY 4880x305x30
MSC INGRID,2013-01-01,802919073,1,8.88,M3,503753,2013-01-02,2013-01-02,C,MOL BASE 292 PP 4880x117x18
MSC INGRID,2013-01-01,802919073,2,7.12,M3,708963,2013-01-02,2013-01-02,C,MOL CROWN 364 PP DY 4880x114x25
MSC INGRID,2013-01-01,802919073,3,3.096,M3,503843,2013-01-02,2013-01-02,C,MOL BASE 425 PP 4880x89x18
MSC INGRID,2013-01-01,802919073,4,10.761,M3,747254,2013-01-02,2013-01-02,C,MOL BASE 612 PP DY 4880x210x25/HC
MSC INGRID,2013-01-01,802919073,5,10.041,M3,504797,2013-01-02,2013-01-02,C,"MOL CROWN 615 PP DY 4880x190,5x30"
MSC AUSTRIA,2013-01-17,802919093,1,22.116,M3,794792,2012-12-23,2013-01-16,A,"MOL BASE 8900B PP M&M 4295x69,5x14,7/HC"
MSC AUSTRIA,2013-01-17,802919093,2,5.25,M3,503973,2012-12-23,2013-01-16,A,MOL BASE 88571 PP M&M 3660x83x9
MSC AUSTRIA,2013-01-17,802919093,3,4.842,M3,773373,2012-12-23,2013-01-16,A,MOL CASING M0334E PP M&M 2159x71x15CO702
MSC AUSTRIA,2013-01-17,802919093,4,4.104,M3,772937,2012-12-23,2013-01-16,A,MOL STOP M0909A PP M&M 2159x32x11/CO1800
MSC AUSTRIA,2013-01-17,802919093,5,14.296,M3,744694,2012-12-23,2013-01-16,A,"MOL BASE 8900B PP M&M 2160x69,5x14,7 - 1"
MSC KYOTO,2012-12-27,802919095,1,20.632,M3,504226,2012-12-23,2012-12-23,C,MOL CASING 2900 PP M&M 4570x76x25
MSC KYOTO,2012-12-27,802919095,2,3.178,M3,504309,2012-12-23,2012-12-23,C,MOL CASING 3561 PP M&M 4270x57x12
MSC KYOTO,2012-12-27,802919095,3,11.956,M3,503971,2012-12-23,2012-12-23,C,"MOL BASE 8706-1 PP M&M 4270x99,2x9,8"
MSC KYOTO,2012-12-27,802919095,4,9.276,M3,685306,2012-12-23,2012-12-23,C,MOL BASE 8900-A1 PP M&M 4320x71x15
MSC KYOTO,2012-12-27,802919095,5,10.722,M3,744694,2012-12-23,2012-12-23,C,"MOL BASE 8900B PP M&M 2160x69,5x14,7 - 1"
MSC LISA,2012-12-29,802919293,1,5.096,M3,776785,2012-12-27,2012-12-26,C,MOL CASING 125M PP EE 5185x73x17/HC396
MSC LISA,2012-12-29,802919293,2,2.14,M3,504078,2012-12-27,2012-12-26,C,"MOL CASING 107M PP EE 2135x40x14,5"
MSC LISA,2012-12-29,802919293,3,19.989,M3,776799,2012-12-27,2012-12-26,C,MOL BASE 330M PP EE 4880x127x14/HC256
MSC LISA,2012-12-29,802919293,4,11.539,M3,776786,2012-12-27,2012-12-26,C,MOL CASING 125M PP EE 2135x73x17/CO396
MSC LISA,2012-12-29,802919293,5,1.22,M3,747312,2012-12-27,2012-12-26,C,"MOL CASING 108 PP EE 2135x63,5x15/CO"
MSC ROMANOS,2013-01-14,802919295,1,32.56,M3,776793,2012-12-27,2013-01-13,A,MOL BASE 315M PP EE 4880x133x14/HC224
MSC LISA,2012-12-29,802919301,1,12.04,M3,776792,2012-12-27,2012-12-26,C,MOL BASE 307M PP EE 4880x89x14/HC396
MSC LISA,2012-12-29,802919301,2,11.315,M3,747212,2012-12-27,2012-12-26,C,MOL BASE 314M7 PP EE 4880x184x14/HC
MSC LISA,2012-12-29,802919301,3,8.14,M3,776787,2012-12-27,2012-12-26,C,MOL BASE 317M PP EE 4880x133x14/HC224
MSC LISA,2012-12-29,802919301,4,4.574,M3,774535,2012-12-27,2012-12-26,C,MOL BASE 328M-6 PP EE 4880x155x14/HC216
MSC LORENA,2013-01-25,802919305,1,24.42,M3,776797,2012-12-27,2013-01-25,A,MOL BASE 328M 4C EE 4880x133x14/HC224
MSC LORENA,2013-01-25,802919305,2,9.368,M3,747642,2012-12-27,2013-01-25,A,MOL BASE 331 PP EE 4880x200x15/HC
MSC LORENA,2013-01-25,802919305,3,3.66,M3,747312,2012-12-27,2013-01-25,A,"MOL CASING 108 PP EE 2135x63,5x15/CO"
MSC LISA,2012-12-29,802919309,1,29.848,M3,747573,2012-12-27,2012-12-26,C,MOL BASE 388-5 PP EE 4880x140x12/HC
MSC LISA,2012-12-29,802919309,2,6.879,M3,747643,2012-12-27,2012-12-26,C,MOL BASE 339 PP EE 4880x89x15/HC
MSC LISA,2012-12-29,802919309,3,2.44,M3,747312,2012-12-27,2012-12-26,C,"MOL CASING 108 PP EE 2135x63,5x15/CO"
MSC ROMANOS,2013-01-14,802919315,1,20.382,M3,915497,2012-12-29,2013-01-07,A,MOL CASING MDF550A PP KH 5185x73x17HC528
MSC ROMANOS,2013-01-14,802919315,2,8.362,M3,795730,2012-12-29,2013-01-07,A,MOL CASING 35A PP KH 5185x64x25/HC504
MSC ROMANOS,2013-01-14,802919315,3,6.428,M3,794622,2012-12-29,2013-01-07,A,MOL S4S E2E 236A PP KH 5185x82x15/HC504
MSC ROMANOS,2013-01-14,802919315,4,7.526,M3,784431,2012-12-29,2013-01-07,A,MOL CASING 249A PP KH 5185x64x15/HC756
MSC LORENA,2013-01-25,802919321,1,4.58,M3,747589,2012-12-27,2013-01-25,A,MOL BASE 342M-7 PP EE 4880x184x15/HC
MSC LORENA,2013-01-25,802919321,2,4.198,M3,747452,2012-12-27,2013-01-25,A,MOL CROWN 412 PP EE 4880x112x15/HC/S
MSC LORENA,2013-01-25,802919321,3,4.362,M3,747644,2012-12-27,2013-01-25,A,MOL BASE 341 PP EE 4880x133x15/HC
MSC LORENA,2013-01-25,802919321,4,5.218,M3,504674,2012-12-27,2013-01-25,A,MOL CROWN 416 PP EE 4880x165x15
MSC LORENA,2013-01-25,802919321,5,5.916,M3,747466,2012-12-27,2013-01-25,A,MOL CROWN 428 PP EE 4880x202x25/HC/S
MSC LORENA,2013-01-25,802919321,6,4.272,M3,692021,2012-12-27,2013-01-25,A,MOL CROWN 453 PP EE 4880x152x30
MSC LORENA,2013-01-25,802919321,7,8.4,M3,503773,2012-12-27,2013-01-25,A,MOL BASE 320 PP EE 4880x83x12
MSC LORENA,2013-01-25,802919321,8,1.22,M3,747312,2012-12-27,2013-01-25,A,"MOL CASING 108 PP EE 2135x63,5x15/CO"
MSC ELENI,2012-12-25,802919326,1,39.248,M3,747455,2012-12-27,2012-12-19,C,MOL CROWN 414 PP EE 4880x133x15/HC
MSC ELENI,2012-12-25,802919326,2,3.66,M3,747312,2012-12-27,2012-12-19,C,"MOL CASING 108 PP EE 2135x63,5x15/CO"
MSC LORENA,2013-01-25,802919330,1,37.68,M3,878370,2012-12-29,2013-01-23,A,"MOL BASE 84A PP KH 4880x114x14,7/HC288"
MSC LORENA,2013-01-25,802919330,2,3.432,M3,935819,2012-12-29,2013-01-23,A,MOL STOP 133 PP 2135x31x9/1440
MSC LORENA,2013-01-25,802919330,2,3.432,M3,935819,2012-12-29,2013-01-23,A,MOL STOP 133 PP 2135x31x9/1440
MSC ROMANOS,2013-01-14,802919332,1,17.944,M3,795349,2012-12-27,2013-01-07,A,MOL BASE 325-4 PP EE 4880x114x14/HC288
MSC ROMANOS,2013-01-14,802919332,2,16.28,M3,776796,2012-12-27,2013-01-07,A,MOL BASE 318M5 4C EE 4880x133x14/HC224
MSC ROMANOS,2013-01-14,802919332,3,2.316,M3,747575,2012-12-27,2013-01-07,A,"MOL CASING 152M PP EE 2135x56,5x15/CO"
MSC ROMANOS,2013-01-14,802919332,3,2.316,M3,747575,2012-12-27,2013-01-07,A,"MOL CASING 152M PP EE 2135x56,5x15/CO"
MSC ELENI,2012-12-25,802919334,1,36.128,M3,776794,2012-12-27,2012-12-21,C,MOL BASE 318M PP EE 4880x102x14/HC324
MSC ELENI,2012-12-25,802919334,2,3.474,M3,747575,2012-12-27,2012-12-21,C,"MOL CASING 152M PP EE 2135x56,5x15/CO"
MSC LORENA,2013-01-25,802919337,1,36.128,M3,776794,2012-12-27,2013-01-25,A,MOL BASE 318M PP EE 4880x102x14/HC324
MSC LORENA,2013-01-25,802919337,2,3.474,M3,747575,2012-12-27,2013-01-25,A,"MOL CASING 152M PP EE 2135x56,5x15/CO"
MSC ROMANOS,2013-01-14,802919340,1,22.428,M3,747236,2012-12-27,2013-01-07,A,MOL BASE 342 PP EE 4880x152x15/HC
MSC ROMANOS,2013-01-14,802919340,2,14,M3,503773,2012-12-27,2013-01-07,A,MOL BASE 320 PP EE 4880x83x12
MSC ROMANOS,2013-01-14,802919340,3,4.058,M3,719416,2012-12-27,2013-01-07,A,"MOL BASE 735 PP EE 4880x82,5x14"
MSC ELENI,2012-12-25,802919342,1,38.56,M3,776798,2012-12-27,2012-12-21,C,MOL BASE 329M 4C EE 4880x98x14/HC360
MSC ROMANOS,2013-01-14,802919345,1,38.56,M3,776798,2012-12-27,2013-01-07,A,MOL BASE 329M 4C EE 4880x98x14/HC360
MSC ELENI,2012-12-25,802919347,1,35.536,M3,776799,2012-12-27,2012-12-23,C,MOL BASE 330M PP EE 4880x127x14/HC256
MSC ELENI,2012-12-25,802919349,1,35.536,M3,776799,2012-12-27,2012-12-19,C,MOL BASE 330M PP EE 4880x127x14/HC256
MSC ELENI,2012-12-25,802919352,1,35.536,M3,776799,2012-12-27,2012-12-19,C,MOL BASE 330M PP EE 4880x127x14/HC256
MSC LORENA,2013-01-25,802919354,1,36.352,M3,774533,2012-12-27,2013-01-25,A,"MOL CROWN 410 PP EE 4880x152,17x17/HC180"
MSC ROMANOS,2013-01-14,802919356,1,36.352,M3,774533,2012-12-27,2013-01-13,A,"MOL CROWN 410 PP EE 4880x152,17x17/HC180"
MSC LORENA,2013-01-25,802919358,1,42.496,M3,774532,2012-12-27,2013-01-23,A,MOL CROWN 406 PP EE 4880x108x14/HC360
MSC ROMANOS,2013-01-14,802919361,1,21.248,M3,774532,2012-12-27,2013-01-13,A,MOL CROWN 406 PP EE 4880x108x14/HC360
MSC ROMANOS,2013-01-14,802919361,2,18.176,M3,774533,2012-12-27,2013-01-13,A,"MOL CROWN 410 PP EE 4880x152,17x17/HC180"
MSC INGRID,2013-01-01,802920917,1,11.448,M3,747193,2013-01-02,2013-01-02,C,MOL BASE 163E PP GP 4880x133x15/HC
MSC INGRID,2013-01-01,802920917,2,9.336,M3,503897,2013-01-02,2013-01-02,C,MOL BASE 623 PP 4880x82x12
MSC INGRID,2013-01-01,802920917,3,3.015,M3,504740,2013-01-02,2013-01-02,C,MOL CROWN 47 PP 4880x117x15
MSC INGRID,2013-01-01,802920917,4,3.476,M3,504287,2013-01-02,2013-01-02,C,MOL CASING 356 PP GP 4270x57x15
MSC INGRID,2013-01-01,802920917,5,3.096,M3,694470,2013-01-02,2013-01-02,C,MOL CASING 535 PP GP 4880x89x18
MSC INGRID,2013-01-01,802920917,6,5.726,M3,689963,2013-01-02,2013-01-02,C,MOL BASE 545 PP GP 4880x127x15
MSC LISA,2012-12-29,802921503,1,21.545,M3,734878,2012-12-29,2012-12-26,C,MOL CASING 239A PP KH 5185x57x15
MSC LISA,2012-12-29,802921503,2,12.932,M3,782538,2012-12-29,2012-12-26,C,MOL Crown 286A PP KH 4880x92x15/HC480
MSC LISA,2012-12-29,802921503,3,3.165,M3,797256,2012-12-29,2012-12-26,C,MOL S4S E2E 234A PP KH 5185x57x15/HC714
MSC LISA,2012-12-29,802921503,4,3.261,M3,797257,2012-12-29,2012-12-26,C,MOL CROWN 44A PP KH 4880x160x29/CS144
MSC LISA,2012-12-29,802921503,5,3.332,M3,743423,2012-12-29,2012-12-26,C,MOL BASE 22A PP KH 4880x127x14
MSC LISA,2012-12-29,802921547,1,25.854,M3,734878,2012-12-29,2012-12-26,C,MOL CASING 239A PP KH 5185x57x15
MSC LISA,2012-12-29,802921547,2,20.16,M3,731654,2012-12-29,2012-12-26,C,MOL CASING 242A PP KH 5185x80x15-2U
MSC LISA,2012-12-29,802921724,1,9.088,M3,918845,2012-12-29,2012-12-26,C,"MOL CROWN 46A PP KH 4880x152,17x17/HC180"
MSC LISA,2012-12-29,802921724,2,3.261,M3,797257,2012-12-29,2012-12-26,C,MOL CROWN 44A PP KH 4880x160x29/CS144
MSC LISA,2012-12-29,802921724,3,8.064,M3,731654,2012-12-29,2012-12-26,C,MOL CASING 242A PP KH 5185x80x15-2U
MSC LISA,2012-12-29,802921724,4,13.956,M3,720525,2012-12-29,2012-12-26,C,MOL BASE 217A PP KH 4880x133x14
MSC LISA,2012-12-29,802921724,5,6.494,M3,734879,2012-12-29,2012-12-26,C,"MOL BASE MDF221A PP KH 4880x82,5x14"
MSC LORENA,2013-01-25,802921729,1,2.355,M3,878370,2013-12-29,2013-01-21,A,"MOL BASE 84A PP KH 4880x114x14,7/HC288"
MSC LORENA,2013-01-25,802921729,2,3.814,M3,915508,2013-12-29,2013-01-21,A,"MOL CASING MDF66a PP KH 5185x82,55x15HC"
MSC LORENA,2013-01-25,802921729,3,11.448,M3,794627,2013-12-29,2013-01-21,A,MOL CROWN 65A PP KH 4880x133x15/HC392
MSC LORENA,2013-01-25,802921729,4,14.8,M3,782539,2013-12-29,2013-01-21,A,MOL Crown 285A PP KH 4880x108x15/HC468
MSC LORENA,2013-01-25,802921729,5,9.741,M3,734879,2013-12-29,2013-01-21,A,"MOL BASE MDF221A PP KH 4880x82,5x14"
MSC ROMANOS,2013-01-14,802921735,1,4.853,M3,735040,2012-12-29,2013-01-09,A,MOL CASING 256A PP KH 5185x40x15/HC
